,LONGITUDE,LATITUDE,SPD,LEN,ACC,VOL,F85th,LOCAL,F50th,Precip,Air max,min,obs,hour,Accident
3991,-121.9135606,37.28669710000001,35,5200.0,42.0,30000.0,39.5,0,36.0,0.0,83,57,70.0,4.0,0
3992,-121.799735,37.2409491,20,2900.0,3.0,5100.0,23.0,0,21.0,0.04,76,53,64.5,10.0,0
3993,-121.9942923,37.2760961,30,4240.0,2.0,3600.0,31.7,0,28.0,0.05,73,53,63.0,12.0,0
3994,-121.795402,37.3380722,25,2900.0,5.0,2200.0,32.0,1,25.0,0.02,69,49,59.0,5.0,0
3995,-121.7976258,37.3290695,25,3900.0,11.0,1480.0,34.0,1,25.0,0.03,62,46,54.0,17.0,0
3996,-121.9318876,37.3103769,35,5200.0,68.0,12150.0,37.5,0,33.5,0.0,81,57,69.0,0.0,0
3997,-121.9937996,37.2718659,30,3800.0,10.0,4800.0,35.0,0,32.0,0.0,83,59,71.0,9.0,0
3998,-121.9466889,37.2517475,30,2850.0,4.0,10250.0,35.0,0,31.0,0.03,81,56,68.5,16.0,0
3999,-121.8746835,37.3164105,35,4845.0,90.0,17150.0,37.3,0,33.7,0.02,73,52,62.5,12.0,0
4000,-121.8546273,37.2601844,30,3400.0,6.0,3250.0,33.5,0,29.0,0.06,60,44,52.0,22.0,0
4001,-121.9053807,37.38220651,30,2170.0,3.0,4400.0,33.0,0,30.0,0.0,82,57,69.5,22.0,1
4002,-121.8887318,37.2805049,25,6400.0,1.0,1850.0,29.8,0,26.8,0.01,70,49,59.5,5.0,0
4003,-121.8234115,37.2796048,30,4700.0,23.0,3100.0,32.0,0,28.0,0.02,79,58,68.5,16.0,0
4004,-121.8843118,37.3450762,35,2000.0,50.0,15700.0,36.0,0,32.0,0.0,81,58,69.5,5.0,1
4005,-121.9289375,37.3639472,35,2500.0,13.0,18350.0,39.0,0,35.0,0.01,74,52,63.0,5.0,0
4006,-121.9038604,37.33191070000001,35,11100.0,71.0,26300.0,37.8,0,33.8,0.01,78,55,66.5,3.0,0
4007,-121.8690852,37.29828079999999,25,3520.0,9.0,3550.0,30.0,0,26.0,0.17,63,47,55.0,18.0,0
4008,-121.9135191,37.3247002,25,2114.0,3.0,2100.0,29.0,1,25.0,0.0,83,58,70.5,19.0,0
4009,-121.9024137,37.30786365,30,3775.0,19.0,11300.0,32.5,0,29.5,0.04,74,50,62.0,16.0,1
4010,-121.91398429999998,37.3332786,30,1900.0,4.0,4550.0,29.0,0,25.0,0.0,79,57,68.0,16.0,0
4011,-121.9432461,37.3232641,30,2075.0,8.0,6100.0,34.5,0,31.0,0.01,82,56,69.0,4.0,0
4012,-121.842445,37.3904627,35,5500.0,42.0,13600.0,38.3,0,34.0,0.0,82,58,70.0,4.0,0
4013,-121.8610665,37.3036263,35,5970.0,130.0,30800.0,39.7,0,34.7,0.0,83,58,70.5,7.0,0
4014,-121.7835119,37.3094656,40,2700.0,27.0,22550.0,42.0,0,38.5,0.0,81,57,69.0,13.0,0
4015,-121.8956973,37.3826673,40,3320.0,22.0,45900.0,44.5,0,41.0,0.04,65,46,55.5,20.0,0
4016,-121.8569206,37.24963890000001,30,5280.0,2.0,400.0,32.0,1,28.0,0.02,73,51,62.0,2.0,0
4017,-121.7669875,37.3273564,35,2900.0,0.0,1150.0,39.0,0,35.0,0.07,69,48,58.5,20.0,0
4018,-121.8464619,37.2658233,35,3350.0,24.0,8250.0,40.0,0,35.0,0.03,59,44,51.5,9.0,0
4019,-121.8676917,37.246838,30,2100.0,8.0,3150.0,34.0,0,31.0,0.0,82,59,70.5,14.0,0
4020,-121.854608,37.2602948,30,2150.0,3.0,2900.0,34.0,0,31.0,0.02,77,55,66.0,22.0,0
4021,-121.9056787,37.3010407,25,6000.0,7.0,4600.0,32.5,0,25.0,0.0,83,59,71.0,2.0,0
4022,-121.9036358,37.2363591,40,17150.0,125.0,29150.0,44.8,0,40.4,0.0,77,53,65.0,0.0,0
4023,-121.83387179999998,37.32688807,35,3520.0,9.0,4100.0,38.5,0,35.0,0.0,84,58,71.0,18.0,1
4024,-121.929769,37.346831,25,1390.0,0.0,1000.0,28.0,0,23.0,0.09,67,48,57.5,8.0,0
4025,-121.8746835,37.3164105,35,4845.0,90.0,17150.0,37.3,0,33.7,0.12,62,44,53.0,10.0,0
4026,-121.87506100000002,37.24255540000001,40,4350.0,29.0,21300.0,44.0,0,40.0,0.0,80,57,68.5,3.0,0
4027,-121.897897,37.3967302,35,2730.0,5.0,2100.0,39.0,0,34.0,0.03,59,44,51.5,1.0,0
4028,-121.8396426,37.2367282,35,4950.0,22.0,10200.0,40.0,0,36.5,0.05,59,41,50.0,23.0,0
4029,-121.9279663,37.41224616,40,2600.0,11.0,14500.0,42.0,0,36.0,0.06,60,44,52.0,17.0,1
4030,-121.830729,37.2547697,30,2700.0,11.0,1600.0,31.0,0,26.5,0.02,79,54,66.5,17.0,0
4031,-121.9765912,37.2818466,30,2050.0,6.0,11500.0,35.0,0,32.5,0.0,69,48,58.5,10.0,0
4032,-121.8172496,37.35744238,30,3650.0,5.0,4800.0,33.0,0,30.0,0.07,61,43,52.0,17.0,1
4033,-122.0105367,37.3101209,25,3200.0,5.0,1900.0,30.0,1,25.0,0.07,61,44,52.5,8.0,0
4034,-122.0105367,37.3101209,25,3200.0,5.0,1900.0,30.0,1,25.0,0.0,83,58,70.5,18.0,0
4035,-121.9289375,37.3639472,40,2700.0,10.0,9950.0,42.0,0,38.0,0.08,60,43,51.5,16.0,0
4036,-121.8755926,37.36271984,40,6650.0,32.0,12400.0,41.5,0,38.0,0.0,70,49,59.5,7.0,1
4037,-121.7836013,37.2307985,40,4920.0,10.0,11700.0,41.0,0,37.0,0.0,83,59,71.0,12.0,0
4038,-121.8935378,37.2744799,25,4350.0,8.0,2200.0,31.0,0,26.5,0.04,72,51,61.5,7.0,0
4039,-121.8725462,37.3447419,25,5050.0,51.0,5150.0,28.5,0,25.0,0.18,62,45,53.5,13.0,1
4040,-121.810848,37.30713475,35,3600.0,46.0,22900.0,39.0,0,34.0,0.01,76,54,65.0,7.0,1
4041,-121.9501943,37.3374044,35,5120.0,25.0,15905.0,39.5,0,35.0,0.05,69,47,58.0,12.0,0
4042,-121.8985537,37.346976700000006,25,6750.0,19.0,3400.0,29.0,0,25.3,0.01,77,56,66.5,9.0,0
4043,-121.9942923,37.2760961,30,4240.0,2.0,3600.0,31.7,0,28.0,0.01,82,56,69.0,1.0,0
4044,-121.8836519,37.3616194,35,3040.0,12.0,18600.0,38.0,0,35.0,0.08,60,43,51.5,20.0,0
4045,-121.88628119999998,37.32968870000001,20,3250.0,33.0,4300.0,21.5,0,19.5,0.0,83,57,70.0,5.0,0
4046,-121.8880554,37.3089169,35,2950.0,29.0,13200.0,37.5,0,34.5,0.09,58,41,49.5,22.0,0
4047,-121.83323020000002,37.2933299,40,15150.0,187.0,23450.0,42.8,0,38.5,0.02,75,52,63.5,15.0,0
4048,-121.83530159999998,37.3451997,35,8200.0,196.0,28850.0,40.5,0,36.5,0.02,70,47,58.5,0.0,1
4049,-121.8927661,37.33910674,20,3250.0,33.0,4300.0,21.5,0,19.5,0.05,70,48,59.0,10.0,1
4050,-121.9251803,37.38276810000001,35,1560.0,1.0,3200.0,37.0,0,32.0,0.0,83,57,70.0,17.0,0
4051,-121.8784838,37.31063592,40,2100.0,33.0,20200.0,42.0,0,38.0,0.01,70,47,58.5,1.0,1
4052,-121.9289375,37.3639472,40,2700.0,10.0,9950.0,42.0,0,38.0,0.05,72,51,61.5,1.0,0
4053,-121.940304,37.26503900000001,25,4325.0,4.0,650.0,39.0,1,25.0,0.03,59,43,51.0,16.0,0
4054,-121.8402841,37.25899147,40,6000.0,21.0,9750.0,43.5,0,39.0,0.13,58,44,51.0,8.0,1
4055,-121.8537958,37.35365137,35,3054.0,30.0,29000.0,41.0,0,36.0,0.04,74,50,62.0,21.0,1
4056,-121.879063,37.219704,25,3575.0,1.0,210.0,32.0,1,25.0,0.08,58,42,50.0,17.0,0
4057,-121.8038778,37.246019,30,5580.0,7.0,3850.0,36.0,0,31.8,0.0,81,57,69.0,14.0,0
4058,-121.8085652,37.32379279999999,40,3300.0,42.0,31850.0,43.0,0,39.5,0.15,56,42,49.0,19.0,0
4059,-121.9152125,37.3462475,40,6230.0,41.0,31600.0,46.0,0,42.0,0.0,85,59,72.0,6.0,0
4060,-121.85680829999998,37.2436534,35,7730.0,17.0,3900.0,37.3,0,33.7,0.02,80,57,68.5,10.0,0
4061,-121.9230048,37.34079699999999,35,5300.0,31.0,16100.0,39.0,1,35.5,0.05,59,41,50.0,1.0,0
4062,-121.8676652,37.3329548,25,800.0,12.0,5100.0,34.0,1,25.0,0.11,65,46,55.5,20.0,0
4063,-121.9937996,37.2718659,30,3800.0,10.0,4800.0,35.0,0,32.0,0.04,64,47,55.5,15.0,0
4064,-121.8547316,37.30357533,35,8034.0,36.0,13500.0,38.5,0,35.5,0.1,58,43,50.5,21.0,1
4065,-121.7672509,37.22406043,30,3000.0,3.0,1500.0,32.0,0,29.0,0.0,82,59,70.5,8.0,1
4066,-121.9289375,37.3639472,40,2700.0,10.0,9950.0,42.0,0,38.0,0.07,69,48,58.5,0.0,0
4067,-121.8610665,37.3036263,40,17800.0,240.0,40700.0,42.3,0,38.0,0.08,68,48,58.0,19.0,0
4068,-121.6888507,37.16744225,45,10240.0,103.0,39950.0,47.0,0,42.0,0.0,82,60,71.0,3.0,1
4069,-121.8569206,37.24963890000001,30,5280.0,2.0,400.0,32.0,1,28.0,0.06,70,48,59.0,9.0,0
4070,-121.8497527,37.405597,30,8100.0,3.0,750.0,32.5,0,29.0,0.05,69,47,58.0,21.0,0
4071,-121.9466889,37.2517475,30,2850.0,4.0,10250.0,35.0,0,31.0,0.12,69,48,58.5,1.0,0
4072,-121.7619878,37.21972279,50,13100.0,14.0,4450.0,54.3,0,49.3,0.0,85,60,72.5,0.0,1
4073,-121.8456285,37.2714633,25,4700.0,12.0,13000.0,34.0,1,25.0,0.06,71,48,59.5,18.0,0
4074,-121.9937996,37.2718659,30,3800.0,10.0,4800.0,35.0,0,32.0,0.02,80,57,68.5,10.0,0
4075,-121.880757,37.3195801,25,3680.0,35.0,5400.0,30.0,0,26.5,0.0,79,58,68.5,22.0,0
4076,-121.8746835,37.3164105,35,4845.0,90.0,17150.0,37.3,0,33.7,0.1,61,44,52.5,16.0,0
4077,-121.8103055,37.2589165,30,950.0,2.0,4000.0,37.0,1,30.0,0.03,74,51,62.5,15.0,0
4078,-121.7989027,37.25723443,45,14200.0,170.0,31100.0,49.7,0,43.7,0.03,77,53,65.0,17.0,1
4079,-121.8396426,37.2367282,35,4950.0,22.0,10200.0,40.0,0,36.5,0.07,61,44,52.5,8.0,0
4080,-121.8820261,37.31498229,35,8034.0,36.0,13500.0,38.5,0,35.5,0.02,77,55,66.0,15.0,1
4081,-121.9010384,37.32918799999999,25,8166.0,47.0,8750.0,29.0,0,25.7,0.0,80,58,69.0,1.0,0
4082,-121.7794149,37.3324142,25,2620.0,0.0,900.0,29.0,0,26.5,0.03,62,46,54.0,7.0,0
4083,-121.7728163,37.2431436,40,9400.0,64.0,18000.0,44.0,0,40.5,0.05,69,47,58.0,13.0,0
4084,-121.891369,37.33878989999999,25,5050.0,51.0,5150.0,28.5,0,25.0,0.03,74,52,63.0,4.0,0
4085,-121.9046548,37.267871,35,7300.0,54.0,24050.0,39.5,0,37.0,0.05,74,53,63.5,16.0,0
4086,-121.8395256,37.29945059,40,15150.0,187.0,23450.0,42.8,0,38.5,0.0,80,58,69.0,20.0,1
4087,-121.7972227,37.30564860000001,35,3800.0,57.0,8600.0,39.0,0,35.7,0.09,66,47,56.5,16.0,0
4088,-121.8199542,37.35561147,30,2600.0,25.0,6150.0,33.5,0,29.5,0.08,60,43,51.5,0.0,1
4089,-121.8708754,37.3587045,30,4700.0,12.0,3900.0,33.5,0,30.0,0.0,83,58,70.5,19.0,0
4090,-121.81461670000002,37.2614718,25,870.0,1.0,3450.0,29.5,0,26.5,0.02,76,53,64.5,4.0,0
4091,-121.9705746,37.3082906,30,2600.0,3.0,1600.0,31.0,0,27.0,0.06,60,44,52.0,18.0,1
4092,-121.89415359999998,37.3005203,25,4800.0,11.0,850.0,28.5,0,24.5,0.12,58,42,50.0,0.0,0
4093,-121.830729,37.2547697,30,2700.0,11.0,1600.0,31.0,0,26.5,0.0,82,59,70.5,23.0,0
4094,-121.8791045,37.3128245,30,2000.0,47.0,17000.0,33.0,0,30.0,0.1,73,51,62.0,20.0,0
4095,-121.7659172,37.3223535,35,2900.0,0.0,1150.0,39.0,0,35.0,0.0,82,59,70.5,21.0,1
4096,-121.9387533,37.3160929,35,1900.0,13.0,15000.0,42.0,0,35.0,0.11,65,46,55.5,11.0,0
4097,-121.9136302,37.30093460000001,35,8400.0,107.0,29250.0,38.0,0,34.5,0.0,83,59,71.0,3.0,0
4098,-121.914058,37.27919962,35,10250.0,82.0,17700.0,39.0,0,35.3,0.0,82,59,70.5,20.0,1
4099,-121.8674895,37.3797853,40,5400.0,14.0,10000.0,42.5,0,38.5,0.11,59,45,52.0,9.0,0
4100,-121.7859423,37.2584572,35,2000.0,0.0,1250.0,39.0,0,34.0,0.0,84,60,72.0,0.0,0
4101,-121.7751619,37.31642120000001,25,3700.0,7.0,9850.0,31.5,0,28.5,0.01,77,55,66.0,1.0,1
4102,-121.8514743,37.3341986,35,8200.0,197.0,17650.0,36.3,0,32.5,0.0,82,59,70.5,10.0,1
4103,-121.93702,37.4123978,45,4200.0,17.0,21000.0,49.0,0,44.0,0.0,71,48,59.5,5.0,0
4104,-121.8890876,37.36017971,35,2050.0,26.0,14150.0,41.0,0,37.0,0.14,60,44,52.0,3.0,1
4105,-121.940304,37.26503900000001,25,4325.0,4.0,650.0,39.0,1,25.0,0.0,82,58,70.0,7.0,0
4106,-121.9038095,37.24014065,35,5480.0,16.0,11550.0,40.0,0,36.0,0.0,82,58,70.0,8.0,1
4107,-121.8765253,37.221937,35,5650.0,10.0,5150.0,38.0,0,35.0,0.08,61,44,52.5,16.0,0
4108,-121.7859423,37.2584572,35,2000.0,0.0,1250.0,39.0,0,34.0,0.01,70,49,59.5,4.0,0
4109,-121.8653517,37.2207125,35,4600.0,10.0,10100.0,39.5,0,36.5,0.06,58,41,49.5,0.0,0
4110,-121.8817689,37.33008612,25,1500.0,21.0,6350.0,26.0,0,23.0,0.02,69,50,59.5,2.0,1
4111,-121.9167808,37.26360981,40,2350.0,20.0,19700.0,41.5,0,37.5,0.0,83,59,71.0,16.0,1
4112,-121.8684342,37.31088714,25,2010.0,2.0,1550.0,28.5,0,23.5,0.1,57,41,49.0,19.0,1
4113,-121.736417,37.20113363,50,13100.0,22.0,6500.0,55.5,0,48.5,0.0,84,58,71.0,3.0,1
4114,-121.9034289,37.359163,40,4450.0,12.0,6150.0,42.0,0,36.0,0.01,77,55,66.0,3.0,0
4115,-121.8178154,37.29048944,25,3615.0,6.0,1100.0,29.0,0,25.5,0.09,61,43,52.0,17.0,1
4116,-121.9500432,37.3173025,35,1990.0,9.0,6100.0,37.0,0,34.0,0.02,79,56,67.5,12.0,0
4117,-121.8851669,37.30255800000001,15,805.0,0.0,2342.0,16.5,0,15.0,0.01,80,57,68.5,22.0,0
4118,-121.9005684,37.324645,35,2700.0,10.0,12050.0,32.7,0,29.3,0.01,70,48,59.0,16.0,0
4119,-121.8611533,37.3285571,25,4000.0,39.0,5000.0,35.0,1,25.0,0.0,82,57,69.5,11.0,0
4120,-121.8739225,37.35000820000001,25,4980.0,7.0,4500.0,29.5,0,28.0,0.1,58,43,50.5,8.0,0
4121,-121.9109211,37.3110239,30,4500.0,14.0,7700.0,34.0,0,30.0,0.0,83,59,71.0,21.0,0
4122,-121.8567976,37.2659258,35,3440.0,8.0,7900.0,39.0,0,37.0,0.0,80,56,68.0,14.0,0
4123,-121.944756,37.2511113,35,3900.0,6.0,8300.0,38.0,0,34.0,0.13,60,45,52.5,4.0,0
4124,-121.916993,37.3652228,35,2200.0,8.0,10400.0,38.0,0,33.0,0.05,66,46,56.0,5.0,0
4125,-121.9499772,37.3090563,25,2430.0,2.0,1450.0,28.5,0,24.0,0.18,62,45,53.5,18.0,0
4126,-121.9010384,37.32918799999999,25,8166.0,47.0,8750.0,29.0,0,25.7,0.06,60,44,52.0,21.0,0
4127,-121.9289375,37.3639472,35,2500.0,13.0,18350.0,39.0,0,35.0,0.0,84,59,71.5,5.0,0
4128,-121.91593229999998,37.3077503,25,2460.0,6.0,2600.0,29.0,1,25.5,0.12,64,47,55.5,22.0,0
4129,-121.8970665,37.303766,25,3600.0,19.0,14700.0,28.5,0,25.0,0.05,67,47,57.0,11.0,0
4130,-121.8816368,37.3285686,25,1350.0,11.0,3100.0,28.0,0,24.0,0.0,82,57,69.5,14.0,0
4131,-121.8956973,37.3826673,40,3320.0,22.0,45900.0,44.5,0,41.0,0.08,64,46,55.0,21.0,0
4132,-121.6780363,37.2797623,40,3500.0,8.0,14100.0,44.0,0,40.0,0.04,57,40,48.5,13.0,0
4133,-121.8853451,37.3728843,25,1690.0,1.0,2250.0,31.5,0,27.5,0.0,82,58,70.0,17.0,0
4134,-121.830729,37.2547697,30,2700.0,11.0,1600.0,31.0,0,26.5,0.02,77,55,66.0,10.0,0
4135,-121.8275758,37.32406985,35,5400.0,38.0,11050.0,39.3,0,34.7,0.02,70,47,58.5,19.0,1
4136,-121.90429240000002,37.32388041,35,2180.0,18.0,6250.0,39.0,0,35.0,0.01,80,58,69.0,18.0,1
4137,-121.8653517,37.2207125,35,4600.0,10.0,10100.0,39.5,0,36.5,0.0,83,57,70.0,3.0,0
4138,-121.9108073,37.3423604,35,2500.0,29.0,14000.0,40.0,0,36.5,0.05,68,49,58.5,16.0,0
4139,-121.84992340000002,37.2745185,35,2600.0,3.0,3650.0,37.0,0,33.0,0.0,81,57,69.0,21.0,0
4140,-121.9946546,37.3087674,35,7900.0,54.0,10400.0,38.3,0,34.7,0.04,63,45,54.0,9.0,0
4141,-121.90613190000002,37.357187,25,1070.0,0.0,1700.0,26.0,0,22.0,0.08,64,46,55.0,10.0,0
4142,-121.8756801,37.27585699999999,45,10240.0,103.0,39950.0,47.0,0,42.0,0.01,79,56,67.5,18.0,0
4143,-121.901651,37.2411244,30,3600.0,3.0,1900.0,32.0,0,27.0,0.0,75,51,63.0,13.0,0
4144,-121.8025008,37.3666442,25,750.0,0.0,2250.0,29.0,0,25.0,0.06,57,41,49.0,6.0,0
4145,-121.8194021,37.2589744,30,2200.0,2.0,3650.0,34.0,0,32.0,0.01,74,52,63.0,21.0,0
4146,-121.85428590000002,37.28021781,35,2600.0,3.0,3650.0,37.0,0,33.0,0.01,77,56,66.5,23.0,1
4147,-121.959747,37.3088165,30,2600.0,3.0,1600.0,31.0,0,27.0,0.1,67,49,58.0,23.0,0
4148,-121.89563400000002,37.3820331,40,9775.0,85.0,24550.0,43.0,0,39.3,0.01,74,51,62.5,6.0,0
4149,-121.7859423,37.2584572,35,2000.0,0.0,1250.0,39.0,0,34.0,0.0,85,59,72.0,20.0,0
4150,-121.8055271,37.24621337,35,2700.0,11.0,7150.0,39.0,0,35.0,0.08,66,48,57.0,22.0,1
4151,-121.95467250000002,37.3161463,25,2450.0,7.0,1800.0,33.0,0,25.0,0.0,83,59,71.0,11.0,0
4152,-121.901651,37.2411244,30,3600.0,3.0,1900.0,32.0,0,27.0,0.05,68,50,59.0,23.0,0
4153,-121.904136,37.349545,25,1930.0,7.0,6900.0,28.0,0,24.5,0.15,63,47,55.0,19.0,0
4154,-121.9135686,37.36700284,40,2000.0,20.0,7500.0,41.0,0,36.0,0.0,84,58,71.0,3.0,1
4155,-121.8595078,37.3419449,25,1350.0,4.0,1200.0,31.0,1,25.0,0.01,75,51,63.0,15.0,0
4156,-121.8497527,37.405597,30,8100.0,3.0,750.0,32.5,0,29.0,0.0,84,59,71.5,5.0,0
4157,-121.8605157,37.3866989,35,5800.0,27.0,13150.0,39.7,0,35.3,0.09,63,46,54.5,22.0,0
4158,-121.9091296,37.3799064,40,9600.0,10.0,8850.0,40.3,0,37.3,0.0,82,60,71.0,0.0,0
4159,-121.88680359999998,37.26447066,35,13450.0,54.0,7200.0,37.3,0,33.3,0.04,65,46,55.5,2.0,1
4160,-121.8569206,37.24963890000001,30,5280.0,2.0,400.0,32.0,1,28.0,0.06,74,52,63.0,16.0,0
4161,-121.85888359999998,37.25283731,35,2300.0,11.0,13300.0,39.0,0,36.0,0.0,85,59,72.0,2.0,1
4162,-121.9046548,37.267871,35,7300.0,54.0,24050.0,39.5,0,37.0,0.05,70,49,59.5,4.0,0
4163,-121.8970265,37.35641035,25,8093.0,38.0,2600.0,29.3,0,26.0,0.13,58,42,50.0,15.0,1
4164,-121.987492,37.4036297,35,5000.0,15.0,13600.0,39.5,0,36.0,0.0,83,57,70.0,19.0,0
4165,-121.9660084,37.3011215,30,5400.0,19.0,3100.0,33.5,0,30.5,0.11,61,45,53.0,7.0,0
4166,-121.9726778,37.4252179,30,2640.0,1.0,900.0,34.0,0,30.0,0.01,68,48,58.0,1.0,0
4167,-121.8456285,37.2714633,25,4700.0,12.0,13000.0,34.0,1,25.0,0.03,76,54,65.0,2.0,0
4168,-121.904631,37.3753377,35,2100.0,11.0,8300.0,38.0,0,35.0,0.0,79,57,68.0,1.0,0
4169,-121.8306503,37.23879684,40,5320.0,37.0,14250.0,42.5,0,38.5,0.08,66,46,56.0,20.0,1
4170,-121.8637381,37.3789172,35,7530.0,49.0,15150.0,38.5,0,35.0,0.0,85,59,72.0,7.0,1
4171,-121.6780363,37.2797623,40,3500.0,8.0,14100.0,44.0,0,40.0,0.15,58,42,50.0,4.0,0
4172,-121.87181499999998,37.2777555,40,7200.0,32.0,10600.0,42.3,0,38.7,0.04,65,46,55.5,13.0,0
4173,-121.8820105,37.4034582,35,8700.0,47.0,13850.0,40.0,0,36.0,0.0,85,60,72.5,5.0,0
4174,-121.8610665,37.3036263,40,17800.0,240.0,40700.0,42.3,0,38.0,0.05,67,47,57.0,15.0,0
4175,-121.7860617,37.2223091,30,3000.0,5.0,1800.0,38.0,1,30.0,0.06,59,41,50.0,17.0,0
4176,-121.9432461,37.3232641,30,2075.0,8.0,6100.0,34.5,0,31.0,0.03,68,48,58.0,13.0,0
4177,-121.90126770000002,37.29123,25,2080.0,3.0,1250.0,31.0,0,25.0,0.0,69,48,58.5,20.0,0
4178,-121.80845359999998,37.32386015,35,4082.0,80.0,17100.0,39.5,0,35.5,0.01,76,52,64.0,0.0,1
4179,-121.833579,37.26605007,40,2850.0,15.0,15350.0,44.0,0,40.0,0.05,68,50,59.0,15.0,1
4180,-121.88853590000002,37.3309086,25,3900.0,95.0,24300.0,30.0,0,25.5,0.03,62,46,54.0,9.0,0
4181,-121.959747,37.3088165,30,2600.0,3.0,1600.0,31.0,0,27.0,0.07,59,41,50.0,15.0,0
4182,-121.7880468,37.29480909999999,40,3100.0,14.0,21700.0,44.0,0,41.0,0.03,69,49,59.0,4.0,0
4183,-121.873739,37.25609650000001,40,9385.0,11.0,10850.0,44.0,0,40.0,0.04,69,49,59.0,2.0,0
4184,-121.9390299,37.4182216,35,3450.0,6.0,8550.0,39.5,0,36.0,0.05,73,53,63.0,0.0,0
4185,-121.8969592,37.3448435,25,6740.0,31.0,1950.0,28.7,0,25.0,0.0,82,59,70.5,14.0,0
4186,-121.8234115,37.2796048,30,4700.0,23.0,3100.0,32.0,0,28.0,0.03,73,51,62.0,21.0,0
4187,-121.7364674,37.2010264,50,13100.0,22.0,6500.0,55.5,0,48.5,0.05,59,41,50.0,19.0,0
4188,-121.8610665,37.3036263,35,5970.0,130.0,30800.0,39.7,0,34.7,0.03,70,49,59.5,23.0,0
4189,-121.9132923,37.2653102,40,10700.0,62.0,23900.0,44.0,0,40.7,0.04,69,49,59.0,3.0,0
4190,-121.8497527,37.405597,35,6900.0,14.0,8800.0,38.8,0,35.8,0.22,63,45,54.0,13.0,0
4191,-121.9289375,37.3639472,25,2000.0,36.0,10000.0,29.0,1,25.0,0.17,66,47,56.5,13.0,0
4192,-121.8847935,37.2668916,25,4375.0,1.0,2050.0,29.7,0,27.0,0.0,83,58,70.5,23.0,0
4193,-121.9151363,37.3662643,40,2000.0,20.0,7500.0,41.0,0,36.0,0.08,58,42,50.0,1.0,0
4194,-121.6780363,37.2797623,40,3500.0,8.0,14100.0,44.0,0,40.0,0.02,70,49,59.5,5.0,0
4195,-121.9748032,37.42596760000001,25,460.0,0.0,1200.0,26.0,0,22.0,0.01,80,56,68.0,20.0,0
4196,-121.8802822,37.29683789999999,25,1200.0,1.0,2600.0,28.0,0,25.0,0.0,83,59,71.0,15.0,0
4197,-121.9131504,37.3772718,45,17800.0,48.0,12800.0,46.5,0,41.5,0.0,83,56,69.5,23.0,0
4198,-121.9766007,37.290793,35,5100.0,20.0,12900.0,38.7,0,34.7,0.01,71,49,60.0,8.0,0
4199,-121.9318165,37.3216677,35,6450.0,76.0,18400.0,38.0,0,33.5,0.03,81,56,68.5,22.0,0
4200,-121.795402,37.3380722,25,2900.0,5.0,2200.0,32.0,1,25.0,0.01,78,55,66.5,6.0,0
4201,-121.8366895,37.2802548,35,6500.0,66.0,23300.0,39.7,0,35.3,0.07,61,45,53.0,0.0,0
4202,-121.7751682,37.3163333,35,9000.0,37.0,7050.0,41.3,0,36.0,0.17,63,46,54.5,12.0,0
4203,-121.8649649,37.34833245,25,7300.0,21.0,2600.0,29.7,0,27.0,0.02,73,51,62.0,20.0,1
4204,-121.771281,37.299331,45,5400.0,32.0,22500.0,46.0,0,42.3,0.0,77,55,66.0,7.0,0
4205,-121.8605157,37.3866989,35,5800.0,27.0,13150.0,39.7,0,35.3,0.13,58,42,50.0,7.0,0
4206,-121.7969045,37.3249719,40,9000.0,27.0,15200.0,43.5,0,39.0,0.08,60,43,51.5,14.0,0
4207,-121.8713791,37.2506605,35,1880.0,1.0,5550.0,39.0,0,35.5,0.0,85,59,72.0,11.0,0
4208,-121.847667,37.30796347,30,3900.0,23.0,6250.0,32.5,0,29.5,0.0,82,58,70.0,8.0,1
4209,-121.8089916,37.251255,35,2700.0,11.0,7150.0,39.0,0,35.0,0.03,81,57,69.0,23.0,0
4210,-121.9036358,37.2363591,40,17150.0,125.0,29150.0,44.8,0,40.4,0.01,71,49,60.0,18.0,0
4211,-121.813518,37.262181,25,1475.0,6.0,2900.0,28.0,0,24.0,0.02,61,43,52.0,11.0,0
4212,-121.9109066,37.2509592,35,4000.0,67.0,21000.0,37.5,0,35.0,0.01,73,53,63.0,8.0,0
4213,-121.8089916,37.251255,35,2700.0,11.0,7150.0,39.0,0,35.0,0.02,73,51,62.0,18.0,0
4214,-121.8982229,37.4008033,35,2730.0,3.0,1450.0,39.0,0,35.0,0.02,70,49,59.5,18.0,0
4215,-121.95023,37.3161654,35,2640.0,37.0,26500.0,37.0,0,32.0,0.18,60,44,52.0,20.0,0
4216,-121.8610665,37.3036263,35,5970.0,130.0,30800.0,39.7,0,34.7,0.17,58,42,50.0,7.0,0
4217,-121.8605739,37.38656307,35,5800.0,27.0,13150.0,39.7,0,35.3,0.0,82,58,70.0,19.0,1
4218,-121.9038604,37.33191070000001,30,4200.0,30.0,7700.0,34.5,0,30.5,0.07,61,43,52.0,22.0,0
4219,-121.8310131,37.2660524,40,2850.0,15.0,15350.0,44.0,0,40.0,0.08,60,43,51.5,11.0,0
4220,-121.7480106,37.151166,45,19000.0,13.0,2600.0,50.0,0,45.0,0.02,73,53,63.0,11.0,0
4221,-121.91379740000002,37.3258949,30,6600.0,87.0,6600.0,35.0,0,30.0,0.07,70,49,59.5,21.0,0
